43.75335088677866,-79.32126781628234
43.68561791990473,-79.52716292948254
43.667174530430806,-79.36442584534936
43.655857833557995,-79.45180771366265
43.63442792057833,-79.50446467567629
43.68033287596893,-79.48079681382607
43.71492226578011,-79.24006423221937
43.74367247246779,-79.50791404437132
43.8298752034525,-79.23273751912565
43.67401290180634,-79.45779302882777
43.72748161037987,-79.40399751537046
43.78689754361753,-79.39182619998907
43.8015161657586,-79.4030381599947
43.6981999203505,-79.31933863624775
43.76409501030927,-79.40976158244322
43.76409501030927,-79.40976158244322
43.793095801848864,-79.1757079144974
43.76284409406446,-79.40809597495682
43.710090958973915,-79.4960594579928
43.71007741516122,-79.458369831568
43.72897291399699,-79.4413554536875
43.69225563001608,-79.44291158445316
43.79895809632771,-79.32894024600957
43.73584247567841,-79.59237754680882
43.59514134863114,-79.51653876929325
43.68624342833444,-79.53684467988455
43.80739234122166,-79.27430783849977
43.6284092590616,-79.51765726019498
43.68998755993765,-79.34067635257453
43.72888586678345,-79.61918187340326
43.67734750196971,-79.34728483509613
43.638750223859795,-79.43491099747595
43.68504731196651,-79.41404533097777
43.7812077532627,-79.303096242086
43.76905715629698,-79.25910536947165
43.697680138309366,-79.47782169654087
43.69614479519498,-79.26245800053104
43.76328957378976,-79.49379859973065
43.661107118969085,-79.48558425048468
43.737939927029764,-79.25841435595595
43.65947519921592,-79.5660253980864
43.74129632427208,-79.41065655958724
43.675736713658374,-79.44324693977939
43.72951508467271,-79.47748080144541
43.815753423812865,-79.30394006569955
43.707600245665056,-79.40973516296054
43.72069466752344,-79.57201687319707
43.65928998968511,-79.58198408313984
43.66377810799398,-79.58630808771615
43.66725505417362,-79.41375124954801
43.66979946491443,-79.37715337428813
43.67029891228479,-79.37714464241141
43.706595002305626,-79.399960754018
43.651631365682185,-79.42101618496041
43.801069164655495,-79.28571749196412
43.75780952748035,-79.52704295151908
43.751570050788274,-79.60501369366413
43.65312324200634,-79.57537017679466
43.67923485455158,-79.2830971457534
43.68068577879752,-79.29313137711073
43.71015993870094,-79.29361584011578
43.81211930982777,-79.27509401993939
43.78987424369045,-79.35334823026052
43.6660434935425,-79.37469556276336
43.646512248988806,-79.54107815468005
43.79661392596221,-79.33680209831378
43.64801452081371,-79.51832503873692
43.71618940233932,-79.43128299672576
43.651631365682185,-79.42101618496041
43.76210878014389,-79.30818872826582
43.825389067148734,-79.27894430719165
43.739356430300276,-79.30223742450707
43.70981510479073,-79.45958643469004
43.812183999368415,-79.22014400435677
43.68097329358079,-79.47768089031354
43.7508272676387,-79.31736854586259
43.72364020033938,-79.2298208709736
43.79857548060816,-79.40260424967724
43.79737948854308,-79.3093665219427
43.74360885553336,-79.2613663530506
43.6829136856874,-79.43220644484681
43.60837009830704,-79.55012287031363
43.7239945099394,-79.51763290789523
43.74493114052963,-79.58238178179938
43.70539438577601,-79.37159516047666
43.75442283020367,-79.59686706851988
43.66370352007261,-79.43496884250304
43.77701083125384,-79.4298447653191
43.76231218450415,-79.21875843299131
43.76823651705636,-79.5250642852238
43.79724121942141,-79.22851191745151
43.78960340585019,-79.27161837430239
43.81797890816554,-79.20654770327594
43.72716808985252,-79.53345069207724
43.72304379308486,-79.57332277293271
43.702506219678234,-79.50060787013987
43.7330323496975,-79.35625363682641
43.740920250035025,-79.21997301547015
43.782546952306404,-79.14925055324339
43.68694895106971,-79.3168992946855
43.67323994539433,-79.427062927767
43.742335267451935,-79.3247390774717
43.661099770782066,-79.47452605028533
43.762595688198815,-79.5181417246474
43.713281892735765,-79.45135069421997
43.679411466612585,-79.44155158571799
43.63224728651531,-79.57380819121458
43.80619344792874,-79.2118274058293
43.73008525555227,-79.4934542895628
43.77705227030721,-79.41670117725377
43.68465421368526,-79.52196594207642
43.67299834669052,-79.28990761625663
43.79828437102367,-79.15602387058956
43.731492704350075,-79.59173973307492
43.69342919682878,-79.28423919582328
43.63494269727257,-79.55745670799239
43.78803168486726,-79.21609071542636
43.788951244855475,-79.24670582629557
43.69260280706256,-79.53749173516687
43.71728751639463,-79.48494848506387
43.79841396381095,-79.20700228170843
43.65619986701426,-79.41462812242838
43.754132914648096,-79.51912450714785
43.71084951142666,-79.48340706115499
43.769357903095084,-79.39134138398421
43.812703632210756,-79.22672747644506
43.78071327420986,-79.32637982115116
43.65963893711631,-79.54502120691046
43.813643088630975,-79.32831621287478
43.65208457284434,-79.4361563218923
43.803578490338666,-79.26541329249463
43.76232534313305,-79.32196017313586
43.664673690725294,-79.4953978793295
43.74214816351392,-79.51316564914012
43.74883440191967,-79.4885418787056
43.80251383929229,-79.17404097980072
43.68022438028609,-79.29456867289397
43.71282528369337,-79.27514407263376
43.688715787104975,-79.45055774055633
43.789722617214466,-79.19955141392481
43.73797591082418,-79.55384621035135
43.712453971962894,-79.32984789040516
43.665808072470924,-79.33189054889891
43.79884035477936,-79.39481216313023
43.66443686213491,-79.38886465829572
43.78581971250237,-79.33805159089914
43.740484480182374,-79.53925653965014
43.74930638817725,-79.27992084472102
43.75070677013276,-79.30585726598999
43.61427999137493,-79.49628845142057
43.625745124679916,-79.5009553836076
43.66287558188432,-79.45147011391265
43.77102043405924,-79.16663442766689
43.67979193637609,-79.55422495292233
43.73582926855322,-79.4266255653034
43.808230663102734,-79.2850919491127
43.729835318062435,-79.2659221067688
43.634499850623286,-79.49019750626837
43.74106800496568,-79.50232465549821
43.76712858519822,-79.18682181079994
43.64584380603028,-79.40463496611996
43.65779359968393,-79.43215428708766
43.67211886390026,-79.44029270500947
43.68067023456741,-79.46794286936925
43.784890224953806,-79.35945563241056
43.69781275893567,-79.55393286806243
