44.2617817,-76.5584117,Emerald Adult Community Centre
44.2590787,-76.4970966,Centro Cultural Português
44.2393635,-76.5473662,Boys & Girls Club of Kingston and Area
44.2326501,-76.4824322,The AKA Autonomous Social Centre
