,Unnamed: 0,lat,long,score,cluster
24,24,52.3686,13.406457142857144,0.5361477459854321,0
42,42,52.3686,13.6402,1.1470274433020031,2
43,43,52.3686,13.653185714285714,1.6006130283332969,2
44,44,52.3686,13.666171428571428,1.0227134774114237,2
45,45,52.3686,13.679157142857145,0.5865013824426011,2
72,72,52.374451020408166,13.380485714285712,0.5157217246545207,0
73,73,52.374451020408166,13.393471428571427,1.3482217452891383,0
74,74,52.374451020408166,13.406457142857144,1.756254905835487,0
75,75,52.374451020408166,13.419442857142856,1.153101991008306,0
92,92,52.374451020408166,13.6402,1.5740632696517192,2
93,93,52.374451020408166,13.653185714285714,2.1157559766979084,2
94,94,52.374451020408166,13.666171428571428,1.2701675578042684,2
95,95,52.374451020408166,13.679157142857145,0.5622732623780644,2
122,122,52.380302040816325,13.380485714285712,1.222229381776727,0
123,123,52.380302040816325,13.393471428571427,3.008512409061673,0
124,124,52.380302040816325,13.406457142857144,3.6366347261215486,0
125,125,52.380302040816325,13.419442857142856,2.1889899032885505,0
126,126,52.380302040816325,13.43242857142857,0.625290203494704,0
141,141,52.380302040816325,13.627214285714285,0.567259930046944,2
142,142,52.380302040816325,13.6402,1.5303169200362028,2
143,143,52.380302040816325,13.653185714285714,1.8625978970577224,2
144,144,52.380302040816325,13.666171428571428,1.0325328037157366,2
172,172,52.38615306122449,13.380485714285712,1.7901548778561982,0
173,173,52.38615306122449,13.393471428571427,4.168969516983301,0
174,174,52.38615306122449,13.406457142857144,4.78526659949842,0
175,175,52.38615306122449,13.419442857142856,2.7093120400879958,0
176,176,52.38615306122449,13.43242857142857,0.7242749409915908,0
184,184,52.38615306122449,13.536314285714283,0.5430549641239807,2
191,191,52.38615306122449,13.627214285714285,0.5978908614137932,2
192,192,52.38615306122449,13.6402,1.2179231417691194,2
193,193,52.38615306122449,13.653185714285714,1.189102839715475,2
194,194,52.38615306122449,13.666171428571428,0.5693957446850988,2
221,221,52.392004081632656,13.3675,0.5836941247072103,1
222,222,52.392004081632656,13.380485714285712,1.766818268444941,0
223,223,52.392004081632656,13.393471428571427,3.82096105689336,0
224,224,52.392004081632656,13.406457142857144,4.32564018280828,0
225,225,52.392004081632656,13.419442857142856,2.420808022849775,0
226,226,52.392004081632656,13.43242857142857,0.63815299272372,0
232,232,52.392004081632656,13.510342857142856,0.7981617045112949,2
233,233,52.392004081632656,13.523328571428571,1.414193838016947,2
234,234,52.392004081632656,13.536314285714283,1.6124120555310568,2
235,235,52.392004081632656,13.5493,1.2747529912258786,2
236,236,52.392004081632656,13.562285714285714,1.0272472320006223,2
237,237,52.392004081632656,13.575271428571428,0.8812642388788888,2
238,238,52.392004081632656,13.588257142857142,0.5166212830536624,2
241,241,52.392004081632656,13.627214285714285,0.5963437971151437,2
242,242,52.392004081632656,13.6402,0.9362417004145208,2
243,243,52.392004081632656,13.653185714285714,0.6945802474692061,2
269,269,52.397855102040815,13.34152857142857,0.7013171475192269,1
270,270,52.397855102040815,13.354514285714286,1.0807894826959872,1
271,271,52.397855102040815,13.3675,1.244213599642837,1
272,272,52.397855102040815,13.380485714285712,1.731402612145317,0
273,273,52.397855102040815,13.393471428571427,3.1332348879264664,0
274,274,52.397855102040815,13.406457142857144,3.716377834358782,0
275,275,52.397855102040815,13.419442857142856,2.232022704436326,0
276,276,52.397855102040815,13.43242857142857,0.6627895567430084,0
281,281,52.397855102040815,13.497357142857142,0.7837348573853784,2
282,282,52.397855102040815,13.510342857142856,1.6625205374849763,2
283,283,52.397855102040815,13.523328571428571,2.718760069415448,2
284,284,52.397855102040815,13.536314285714283,2.9437019938907243,2
285,285,52.397855102040815,13.5493,2.2605632723729334,2
286,286,52.397855102040815,13.562285714285714,1.9593193633300487,2
287,287,52.397855102040815,13.575271428571428,1.9155745312377428,2
288,288,52.397855102040815,13.588257142857142,1.222919677791523,2
291,291,52.397855102040815,13.627214285714285,0.5095551945628558,2
292,292,52.397855102040815,13.6402,0.710689027684275,2
293,293,52.397855102040815,13.653185714285714,0.5532777166204781,2
303,303,52.40370612244898,13.133757142857142,0.9235951195103576,1
304,304,52.40370612244898,13.146742857142856,1.0725076727883558,1
305,305,52.40370612244898,13.159728571428571,0.7970327023428554,1
306,306,52.40370612244898,13.172714285714283,0.5809314936144442,1
312,312,52.40370612244898,13.250628571428573,0.6515836471432108,1
313,313,52.40370612244898,13.263614285714285,1.1505756622763914,1
314,314,52.40370612244898,13.2766,0.9269289521197256,1
315,315,52.40370612244898,13.289585714285714,0.6350008695049321,1
316,316,52.40370612244898,13.302571428571428,1.0047800856654958,1
317,317,52.40370612244898,13.315557142857145,1.4560476543906322,1
318,318,52.40370612244898,13.328542857142857,1.62221041968964,1
319,319,52.40370612244898,13.34152857142857,2.0399020465391238,1
320,320,52.40370612244898,13.354514285714286,2.7924534246913866,1
321,321,52.40370612244898,13.3675,2.811170731306827,1
322,322,52.40370612244898,13.380485714285712,2.5682966117523875,0
323,323,52.40370612244898,13.393471428571427,3.7036845147019255,0
324,324,52.40370612244898,13.406457142857144,4.459180687023275,0
325,325,52.40370612244898,13.419442857142856,2.8550494597645697,0
326,326,52.40370612244898,13.43242857142857,1.0517216917783752,0
330,330,52.40370612244898,13.484371428571428,0.878375101851263,2
331,331,52.40370612244898,13.497357142857142,1.5684279526057148,2
332,332,52.40370612244898,13.510342857142856,2.333214444576708,2
333,333,52.40370612244898,13.523328571428571,3.3441398620850293,2
334,334,52.40370612244898,13.536314285714283,3.4926028780903238,2
335,335,52.40370612244898,13.5493,2.6378326085480674,2
336,336,52.40370612244898,13.562285714285714,2.5270320054917303,2
337,337,52.40370612244898,13.575271428571428,2.927673016223981,2
338,338,52.40370612244898,13.588257142857142,2.087865646046421,2
339,339,52.40370612244898,13.601242857142855,0.7472870670575769,2
342,342,52.40370612244898,13.6402,0.5771813313188899,2
343,343,52.40370612244898,13.653185714285714,0.7349765651737771,2
344,344,52.40370612244898,13.666171428571428,0.7261020207216083,2
352,352,52.409557142857146,13.120771428571429,0.7976554553325684,1
353,353,52.409557142857146,13.133757142857142,1.5298159220039205,1
354,354,52.409557142857146,13.146742857142856,1.9867539811260675,1
355,355,52.409557142857146,13.159728571428571,1.9274192249410989,1
356,356,52.409557142857146,13.172714285714283,1.6580935331154618,1
357,357,52.409557142857146,13.1857,1.025555823868988,1
362,362,52.409557142857146,13.250628571428573,1.3838646801444052,1
363,363,52.409557142857146,13.263614285714285,2.2328439365331803,1
364,364,52.409557142857146,13.2766,1.811000725448124,1
365,365,52.409557142857146,13.289585714285714,1.5216610125123295,1
366,366,52.409557142857146,13.302571428571428,2.5033592306613293,1
367,367,52.409557142857146,13.315557142857145,3.4903631532074035,1
368,368,52.409557142857146,13.328542857142857,3.72022582700412,1
369,369,52.409557142857146,13.34152857142857,3.9926800929127935,1
370,370,52.409557142857146,13.354514285714286,4.761892971570784,1
371,371,52.409557142857146,13.3675,4.588470289694575,1
372,372,52.409557142857146,13.380485714285712,3.8514579438767926,0
373,373,52.409557142857146,13.393471428571427,4.993759013739152,0
374,374,52.409557142857146,13.406457142857144,5.678950195900327,0
375,375,52.409557142857146,13.419442857142856,3.694061191404068,0
376,376,52.409557142857146,13.43242857142857,1.7791775190551264,0
377,377,52.409557142857146,13.445414285714286,1.0013421253270771,0
378,378,52.409557142857146,13.4584,0.8835466192307599,2
379,379,52.409557142857146,13.471385714285711,1.3796712644754197,2
380,380,52.409557142857146,13.484371428571428,2.5421548401509138,2
381,381,52.409557142857146,13.497357142857142,3.0947659751000733,2
382,382,52.409557142857146,13.510342857142856,2.768971217301663,2
383,383,52.409557142857146,13.523328571428571,3.154301870962572,2
384,384,52.409557142857146,13.536314285714283,3.3672168147107366,2
385,385,52.409557142857146,13.5493,2.5519296915714915,2
386,386,52.409557142857146,13.562285714285714,2.580353353196984,2
387,387,52.409557142857146,13.575271428571428,3.569444512310456,2
388,388,52.409557142857146,13.588257142857142,2.9018212233345686,2
389,389,52.409557142857146,13.601242857142855,1.129718075338796,2
392,392,52.409557142857146,13.6402,0.6193149268121593,2
393,393,52.409557142857146,13.653185714285714,1.043663836842982,2
394,394,52.409557142857146,13.666171428571428,1.1590437395831643,2
395,395,52.409557142857146,13.679157142857145,0.5708756234708506,2
400,400,52.415408163265305,13.0948,0.5356371305347782,1
401,401,52.415408163265305,13.107785714285711,0.6996136280451455,1
402,402,52.415408163265305,13.120771428571429,1.1170939599114815,1
403,403,52.415408163265305,13.133757142857142,1.889414217763284,1
404,404,52.415408163265305,13.146742857142856,2.729430263296145,1
405,405,52.415408163265305,13.159728571428571,3.2294486313254285,1
406,406,52.415408163265305,13.172714285714283,3.0556881469498727,1
407,407,52.415408163265305,13.1857,2.0662417697400346,1
408,408,52.415408163265305,13.198685714285714,1.31958426425983,1
409,409,52.415408163265305,13.211671428571428,1.092073618222391,1
410,410,52.415408163265305,13.224657142857142,0.8262670606129833,1
411,411,52.415408163265305,13.237642857142855,1.0849602442992603,1
412,412,52.415408163265305,13.250628571428573,2.431666496782739,1
413,413,52.415408163265305,13.263614285714285,3.39915955566918,1
414,414,52.415408163265305,13.2766,2.685926590723819,1
415,415,52.415408163265305,13.289585714285714,2.635033371468365,1
416,416,52.415408163265305,13.302571428571428,4.292755633509663,1
417,417,52.415408163265305,13.315557142857145,5.868181900829993,1
418,418,52.415408163265305,13.328542857142857,6.159581918094323,1
419,419,52.415408163265305,13.34152857142857,5.650117622682716,1
420,420,52.415408163265305,13.354514285714286,5.628323958214668,1
421,421,52.415408163265305,13.3675,5.161735018588184,1
422,422,52.415408163265305,13.380485714285712,4.349888937597186,0
423,423,52.415408163265305,13.393471428571427,5.39451651106299,0
424,424,52.415408163265305,13.406457142857144,5.660874385681238,0
425,425,52.415408163265305,13.419442857142856,3.78761271185621,0
426,426,52.415408163265305,13.43242857142857,2.6485967593514266,0
427,427,52.415408163265305,13.445414285714286,2.4012720969142847,0
428,428,52.415408163265305,13.4584,2.6042065665509075,2
429,429,52.415408163265305,13.471385714285711,3.6355374499055455,2
430,430,52.415408163265305,13.484371428571428,5.431253123174453,2
431,431,52.415408163265305,13.497357142857142,5.358062108134087,2
432,432,52.415408163265305,13.510342857142856,3.494829310153383,2
433,433,52.415408163265305,13.523328571428571,3.500208471263974,2
434,434,52.415408163265305,13.536314285714283,4.185627696395375,2
435,435,52.415408163265305,13.5493,3.1433562618375857,2
436,436,52.415408163265305,13.562285714285714,2.632031099397215,2
437,437,52.415408163265305,13.575271428571428,3.8378223838623904,2
438,438,52.415408163265305,13.588257142857142,3.492757938795453,2
439,439,52.415408163265305,13.601242857142855,1.500692618952041,2
440,440,52.415408163265305,13.614228571428573,0.6437337967141953,2
441,441,52.415408163265305,13.627214285714285,0.6795128934002725,2
442,442,52.415408163265305,13.6402,0.7163245340869064,2
443,443,52.415408163265305,13.653185714285714,1.0809659222477497,2
444,444,52.415408163265305,13.666171428571428,1.1971045719269042,2
445,445,52.415408163265305,13.679157142857145,0.6441360905424102,2
451,451,52.42125918367347,13.107785714285711,0.8078168378979362,1
452,452,52.42125918367347,13.120771428571429,1.2427462598291708,1
453,453,52.42125918367347,13.133757142857142,1.7255290981394986,1
454,454,52.42125918367347,13.146742857142856,2.602652313738344,1
455,455,52.42125918367347,13.159728571428571,3.54572365510301,1
456,456,52.42125918367347,13.172714285714283,3.651997595142892,1
457,457,52.42125918367347,13.1857,2.9635424324115625,1
458,458,52.42125918367347,13.198685714285714,2.781100694996396,1
459,459,52.42125918367347,13.211671428571428,2.7740220087511367,1
460,460,52.42125918367347,13.224657142857142,2.1599970672089825,1
461,461,52.42125918367347,13.237642857142855,2.355565117532497,1
462,462,52.42125918367347,13.250628571428573,4.294579012578818,1
463,463,52.42125918367347,13.263614285714285,5.144141288414186,1
464,464,52.42125918367347,13.2766,3.7235485450480175,1
465,465,52.42125918367347,13.289585714285714,3.653675618346136,1
466,466,52.42125918367347,13.302571428571428,5.517011963821355,1
467,467,52.42125918367347,13.315557142857145,7.528510184648687,1
468,468,52.42125918367347,13.328542857142857,8.06147439489303,1
469,469,52.42125918367347,13.34152857142857,6.568247739614582,1
470,470,52.42125918367347,13.354514285714286,5.350203976761665,1
471,471,52.42125918367347,13.3675,4.588579669749509,1
472,472,52.42125918367347,13.380485714285712,4.046285398624353,0
473,473,52.42125918367347,13.393471428571427,4.697392196972071,0
474,474,52.42125918367347,13.406457142857144,4.340340916655611,0
475,475,52.42125918367347,13.419442857142856,3.12221695188652,0
476,476,52.42125918367347,13.43242857142857,3.4013528764604146,0
477,477,52.42125918367347,13.445414285714286,4.254448928487351,0
478,478,52.42125918367347,13.4584,5.137689281259444,0
479,479,52.42125918367347,13.471385714285711,6.498492144488941,2
480,480,52.42125918367347,13.484371428571428,7.960919371627198,2
481,481,52.42125918367347,13.497357142857142,6.788525108225516,2
482,482,52.42125918367347,13.510342857142856,4.319471253104816,2
483,483,52.42125918367347,13.523328571428571,5.286179515576972,2
484,484,52.42125918367347,13.536314285714283,7.051079427898022,2
