,lat,long,score
0,49.2039,-123.2108,0.0
1,49.2039,-123.20891111111112,0.0
2,49.2039,-123.20702222222222,0.0
3,49.2039,-123.20513333333334,0.0
4,49.2039,-123.20324444444445,0.0
5,49.2039,-123.20135555555557,0.0
6,49.2039,-123.19946666666667,0.0
7,49.2039,-123.19757777777778,0.0
8,49.2039,-123.1956888888889,0.0
9,49.2039,-123.19380000000001,0.0
10,49.2039,-123.19191111111111,0.0
11,49.2039,-123.19002222222223,0.0
12,49.2039,-123.18813333333334,0.0
13,49.2039,-123.18624444444445,0.0
14,49.2039,-123.18435555555556,0.0
15,49.2039,-123.18246666666667,0.0
16,49.2039,-123.18057777777778,0.0
17,49.2039,-123.1786888888889,0.0
18,49.2039,-123.1768,0.0
19,49.2039,-123.17491111111111,0.0
20,49.2039,-123.17302222222223,0.0
21,49.2039,-123.17113333333333,0.0
22,49.2039,-123.16924444444444,0.0
23,49.2039,-123.16735555555556,0.0
24,49.2039,-123.16546666666667,0.0
25,49.2039,-123.16357777777777,0.0
26,49.2039,-123.16168888888889,0.0
27,49.2039,-123.1598,0.0
28,49.2039,-123.15791111111112,0.021618913360760023
29,49.2039,-123.15602222222222,0.0628752547077783
30,49.2039,-123.15413333333333,0.16323878770485212
31,49.2039,-123.15224444444445,0.3786667336167367
32,49.2039,-123.15035555555556,0.7858297679867742
33,49.2039,-123.14846666666666,1.4614102052699498
34,49.2039,-123.14657777777778,2.4409534021696846
35,49.2039,-123.1446888888889,3.6724957032345174
36,49.2039,-123.14280000000001,4.995926642874891
37,49.2039,-123.14091111111111,6.174237005835523
38,49.2039,-123.13902222222222,6.971762569119639
39,49.2039,-123.13713333333334,7.239060106936822
40,49.2039,-123.13524444444444,6.9571812244745725
41,49.2039,-123.13335555555555,6.224270336423862
42,49.2039,-123.13146666666667,5.206173330628466
43,49.2039,-123.12957777777778,4.085428578462153
44,49.2039,-123.12768888888888,3.0259986902560305
45,49.2039,-123.1258,2.150335265897333
46,49.2039,-123.12391111111111,1.5222565073850847
47,49.2039,-123.12202222222223,1.1390698512617778
48,49.2039,-123.12013333333333,0.9414848814444515
49,49.2039,-123.11824444444444,0.8422760628055114
50,49.2039,-123.11635555555556,0.7621812450514778
51,49.2039,-123.11446666666667,0.6560664251887387
52,49.2039,-123.11257777777777,0.5184965764218953
53,49.2039,-123.11068888888889,0.3705559328847446
54,49.2039,-123.1088,0.23966937453877044
55,49.2039,-123.10691111111112,0.14491509092828103
56,49.2039,-123.10502222222222,0.09310125388795712
57,49.2039,-123.10313333333333,0.08249918248770066
58,49.2039,-123.10124444444445,0.1075723062686576
59,49.2039,-123.09935555555556,0.1602604359980837
60,49.2039,-123.09746666666666,0.22820977285908564
61,49.2039,-123.09557777777778,0.293790339785936
62,49.2039,-123.09368888888889,0.33737978573715943
63,49.2039,-123.09179999999999,0.3445534265213139
64,49.2039,-123.0899111111111,0.3127130964314666
65,49.2039,-123.08802222222222,0.252181772628925
66,49.2039,-123.08613333333334,0.18069225946400067
67,49.2039,-123.08424444444444,0.11503195407149491
68,49.2039,-123.08235555555555,0.06506619340830375
69,49.2039,-123.08046666666667,0.0327029760863601
70,49.2039,-123.07857777777778,0.014611955447233706
71,49.2039,-123.07668888888888,0.0
72,49.2039,-123.0748,0.0
73,49.2039,-123.07291111111111,0.0
74,49.2039,-123.07102222222223,0.0
75,49.2039,-123.06913333333333,0.0
76,49.2039,-123.06724444444444,0.0
77,49.2039,-123.06535555555556,0.0
78,49.2039,-123.06346666666667,0.0
79,49.2039,-123.06157777777777,0.0
80,49.2039,-123.05968888888889,0.0
81,49.2039,-123.0578,0.01912954499620261
82,49.2039,-123.0559111111111,0.04651768492949514
83,49.2039,-123.05402222222222,0.10064516889280406
84,49.2039,-123.05213333333333,0.1935687395949015
85,49.2039,-123.05024444444444,0.33099579129514084
86,49.2039,-123.04835555555555,0.5036680162240683
87,49.2039,-123.04646666666666,0.6834567096032113
88,49.2039,-123.04457777777777,0.8308408339030124
89,49.2039,-123.04268888888889,0.9136831856516744
90,49.2039,-123.04079999999999,0.926771766636151
91,49.2039,-123.0389111111111,0.8970155619372016
92,49.2039,-123.03702222222222,0.8672749979046133
93,49.2039,-123.03513333333333,0.8679605406582904
94,49.2039,-123.03324444444443,0.8962817396938398
95,49.2039,-123.03135555555555,0.9183962107187573
96,49.2039,-123.02946666666666,0.8927826482720679
97,49.2039,-123.02757777777778,0.7976439365681501
98,49.2039,-123.02568888888888,0.6434816796789898
99,49.2039,-123.0238,0.46463880256496853
100,49.20499898989899,-123.2108,0.0
101,49.20499898989899,-123.20891111111112,0.0
102,49.20499898989899,-123.20702222222222,0.0
103,49.20499898989899,-123.20513333333334,0.0
104,49.20499898989899,-123.20324444444445,0.0
105,49.20499898989899,-123.20135555555557,0.0
106,49.20499898989899,-123.19946666666667,0.0
107,49.20499898989899,-123.19757777777778,0.0
108,49.20499898989899,-123.1956888888889,0.0
109,49.20499898989899,-123.19380000000001,0.0
110,49.20499898989899,-123.19191111111111,0.0
111,49.20499898989899,-123.19002222222223,0.0
112,49.20499898989899,-123.18813333333334,0.0
113,49.20499898989899,-123.18624444444445,0.0
114,49.20499898989899,-123.18435555555556,0.0
115,49.20499898989899,-123.18246666666667,0.0
116,49.20499898989899,-123.18057777777778,0.0
117,49.20499898989899,-123.1786888888889,0.0
118,49.20499898989899,-123.1768,0.0
